celebrityid,sentiment_date,fullname,basic_negative_sentiment,percent_negative,signals
11368,6/4/2010,G-Eazy,16287,0.44903642,1
11368,6/8/2010,G-Eazy,17820,0.483542724,1
11368,6/10/2010,G-Eazy,18281,0.470226612,1
11368,6/15/2010,G-Eazy,18882,0.501740494,1
11368,7/1/2010,G-Eazy,25743,0.429364868,1
11368,7/2/2010,G-Eazy,21522,0.414322841,1
11368,7/5/2010,G-Eazy,24205,0.404684679,1
11368,7/6/2010,G-Eazy,24497,0.410699616,1
11368,8/11/2010,G-Eazy,27574,0.412235196,1
11368,8/24/2010,G-Eazy,32288,0.429893352,1
11368,10/11/2010,G-Eazy,30213,0.403900913,1
11368,10/12/2010,G-Eazy,32796,0.408281151,1
11368,10/13/2010,G-Eazy,32655,0.408483651,1
11368,11/15/2010,G-Eazy,35613,0.408921805,1
11368,11/16/2010,G-Eazy,39520,0.389137242,1
11368,12/29/2010,G-Eazy,24489,0.376082683,1
11368,12/30/2010,G-Eazy,23795,0.385150775,1
11368,3/7/2011,G-Eazy,22691,0.368037759,1
11368,3/9/2011,G-Eazy,25207,0.378676802,1
11368,3/15/2011,G-Eazy,24835,0.398718834,1
11368,3/16/2011,G-Eazy,33490,0.411915919,1
11368,4/20/2011,G-Eazy,26966,0.367554453,1
11368,4/25/2011,G-Eazy,27218,0.372971936,1
11368,4/26/2011,G-Eazy,30314,0.392978908,1
11368,4/27/2011,G-Eazy,28620,0.389679352,1
11368,5/11/2011,G-Eazy,28689,0.381639684,1
11368,5/24/2011,G-Eazy,30005,0.379819742,1
11368,6/9/2011,G-Eazy,31460,0.366491537,1
11368,6/10/2011,G-Eazy,30618,0.380711985,1
11368,6/20/2011,G-Eazy,31508,0.382680513,1
11368,6/21/2011,G-Eazy,32203,0.371263215,1
11368,6/23/2011,G-Eazy,32757,0.382059297,1
11368,7/5/2011,G-Eazy,33559,0.38236467,1
11368,7/6/2011,G-Eazy,35625,0.379979734,1
11368,7/8/2011,G-Eazy,37412,0.372744573,1
11368,7/11/2011,G-Eazy,36802,0.382140076,1
11368,7/13/2011,G-Eazy,38517,0.389895534,1
11368,7/19/2011,G-Eazy,38428,0.387617386,1
11368,9/1/2011,G-Eazy,39714,0.391405904,1
11368,9/6/2011,G-Eazy,44161,0.402187574,1
11368,9/8/2011,G-Eazy,42520,0.396601095,1
11368,11/2/2011,G-Eazy,46541,0.404542531,1
11368,11/3/2011,G-Eazy,46930,0.409022373,1
11368,11/6/2011,G-Eazy,47834,0.381414857,1
11368,12/29/2011,G-Eazy,51252,0.382106911,1
11368,1/31/2012,G-Eazy,54258,0.39468975,1
11368,2/3/2012,G-Eazy,55310,0.401976816,1
11368,4/17/2012,G-Eazy,56092,0.395384409,1
11368,5/17/2012,G-Eazy,57271,0.389577438,1
11368,5/31/2012,G-Eazy,72672,0.351963424,1
11368,6/27/2012,G-Eazy,63743,0.369811912,1
11368,7/10/2012,G-Eazy,62828,0.371363384,1
11368,10/3/2012,G-Eazy,64995,0.388282524,1
11368,11/4/2012,G-Eazy,64084,0.348995774,1
11368,11/26/2012,G-Eazy,63420,0.356763142,1
11368,12/3/2012,G-Eazy,63350,0.354921844,1
11368,12/4/2012,G-Eazy,64255,0.358992553,1
11368,12/28/2012,G-Eazy,65337,0.360870238,1
11368,1/3/2013,G-Eazy,69511,0.368205824,1
11368,3/12/2013,G-Eazy,64211,0.282282137,1
11368,3/13/2013,G-Eazy,64409,0.295068374,1
11368,3/25/2013,G-Eazy,69495,0.296067346,1
11368,3/26/2013,G-Eazy,67855,0.287551647,1
11368,5/15/2013,G-Eazy,66502,0.291699747,1
11368,6/17/2013,G-Eazy,68959,0.286415025,1
11368,8/5/2013,G-Eazy,65178,0.265706214,1
11368,8/6/2013,G-Eazy,68323,0.253716268,1
11368,8/7/2013,G-Eazy,70166,0.275120865,1
11368,8/13/2013,G-Eazy,68679,0.278197925,1
11368,8/14/2013,G-Eazy,68642,0.275597633,1
11368,10/14/2013,G-Eazy,62788,0.264250362,1
11368,10/15/2013,G-Eazy,63568,0.271039593,1
11368,11/19/2013,G-Eazy,64601,0.322951713,1
11368,12/6/2013,G-Eazy,81510,0.302386146,1
11368,12/9/2013,G-Eazy,68611,0.331643159,1
11368,12/11/2013,G-Eazy,69878,0.334780192,1
11368,2/13/2014,G-Eazy,75271,0.370922835,1
11368,3/16/2014,G-Eazy,84316,0.410466616,1
11368,4/27/2014,G-Eazy,53249,0.309274339,1
11368,5/19/2014,G-Eazy,54301,0.321976413,1
11368,6/2/2014,G-Eazy,52251,0.304874989,1
11368,6/19/2014,G-Eazy,55772,0.310989924,1
11368,6/23/2014,G-Eazy,57302,0.321502312,1
11368,6/25/2014,G-Eazy,57199,0.323756318,1
11368,6/26/2014,G-Eazy,57164,0.309852131,1
11368,8/24/2014,G-Eazy,55678,0.327851284,1
11368,9/14/2014,G-Eazy,63132,0.372825304,1
11368,9/18/2014,G-Eazy,84683,0.476335921,1
11368,9/19/2014,G-Eazy,83342,0.456781124,1
11368,9/20/2014,G-Eazy,75123,0.441622038,1
11368,12/29/2014,G-Eazy,50706,0.303401645,1
11368,1/1/2015,G-Eazy,55976,0.292879455,1
11368,1/2/2015,G-Eazy,67722,0.332335506,1
11368,1/3/2015,G-Eazy,61962,0.31921569,1
11368,1/4/2015,G-Eazy,91778,0.407880469,1
11368,1/5/2015,G-Eazy,69662,0.352736847,1
11368,1/6/2015,G-Eazy,70842,0.383354528,1
11368,3/17/2015,G-Eazy,75218,0.413292527,1
11368,3/18/2015,G-Eazy,86911,0.420911165,1
11368,3/22/2015,G-Eazy,79084,0.382096302,1
11368,4/13/2015,G-Eazy,88250,0.427731545,1
11368,4/26/2015,G-Eazy,81986,0.438538028,1
11368,4/27/2015,G-Eazy,83011,0.453161337,1
11368,6/15/2015,G-Eazy,62702,0.370541967,1
11368,6/24/2015,G-Eazy,66408,0.385228499,1
11368,6/25/2015,G-Eazy,101481,0.500167575,1
11368,8/10/2015,G-Eazy,94202,0.478498502,1
11368,9/30/2015,G-Eazy,74856,0.457096798,1
11368,10/1/2015,G-Eazy,67312,0.420500262,1
11368,10/25/2015,G-Eazy,67636,0.401803589,1
11368,11/27/2015,G-Eazy,66207,0.440062746,1
11368,12/14/2015,G-Eazy,66689,0.424857296,1
11368,12/27/2015,G-Eazy,65311,0.433772789,1
11368,12/28/2015,G-Eazy,68945,0.441912637,1
11368,1/28/2016,G-Eazy,70111,0.443507525,1
11368,3/1/2016,G-Eazy,72408,0.529046871,1
11368,3/2/2016,G-Eazy,70772,0.517566184,1
11368,5/25/2016,G-Eazy,59472,0.452730221,1
11368,6/13/2016,G-Eazy,62625,0.478714866,1
11368,6/21/2016,G-Eazy,63200,0.482174056,1
11368,6/22/2016,G-Eazy,63751,0.470147052,1
11368,6/29/2016,G-Eazy,63894,0.480640915,1
11368,7/26/2016,G-Eazy,63983,0.476666915,1
11368,10/2/2016,G-Eazy,58006,0.444184088,1
11368,11/6/2016,G-Eazy,54351,0.42558806,1
11368,11/17/2016,G-Eazy,58397,0.496088009,1
11368,11/20/2016,G-Eazy,65692,0.437418848,1
11368,3/22/2017,G-Eazy,51456,0.449750896,1
11368,4/25/2017,G-Eazy,53352,0.452473031,1
11368,4/26/2017,G-Eazy,53788,0.464342136,1
11368,5/27/2017,G-Eazy,54211,0.476588599,1
11368,6/14/2017,G-Eazy,60426,0.473372503,1
11368,6/15/2017,G-Eazy,63062,0.473712281,1
11368,6/28/2017,G-Eazy,59862,0.465685436,1
11368,7/10/2017,G-Eazy,67393,0.504824042,1
11368,7/11/2017,G-Eazy,73460,0.50992642,1
11368,7/12/2017,G-Eazy,73376,0.522781194,1
11368,11/6/2017,G-Eazy,59666,0.487228483,1
11368,12/1/2017,G-Eazy,59118,0.456777723,1
11368,12/12/2017,G-Eazy,60912,0.472603696,1
11368,12/20/2017,G-Eazy,65583,0.480817308,1
11368,2/8/2018,G-Eazy,58774,0.469489643,1
11368,2/27/2018,G-Eazy,60768,0.493426982,1
11368,3/18/2018,G-Eazy,65590,0.515855538,1
11368,3/19/2018,G-Eazy,67688,0.526693382,1
11368,4/2/2018,G-Eazy,67405,0.505595643,1
11368,4/4/2018,G-Eazy,67875,0.50046821,1
11368,4/5/2018,G-Eazy,79252,0.563665977,1
11368,4/7/2018,G-Eazy,77421,0.565566765,1
11368,4/8/2018,G-Eazy,76709,0.550252139,1
11368,4/16/2018,G-Eazy,82784,0.565340909,1
11368,6/25/2018,G-Eazy,87452,0.557082978,1
11368,6/26/2018,G-Eazy,73062,0.502790528,1
11368,9/17/2018,G-Eazy,62837,0.539493793,1
11368,10/3/2018,G-Eazy,70776,0.524107493,1
11368,10/14/2018,G-Eazy,64464,0.495552908,1
11368,11/8/2018,G-Eazy,76700,0.532938667,1
11368,11/20/2018,G-Eazy,76687,0.544822246,1
11368,1/9/2019,G-Eazy,68949,0.522590327,1
11385,4/9/2010,Thalia Sodi,209,0.299426934,1
11385,1/5/2011,Thalia Sodi,1053,0.171750122,1
11385,5/27/2011,Thalia Sodi,7061,0.351731009,1
11385,9/23/2011,Thalia Sodi,1559,0.381827088,1
11385,2/21/2013,Thalia Sodi,4861,0.223196657,1
11385,2/21/2014,Thalia Sodi,1307,0.246510751,1
11385,12/12/2015,Thalia Sodi,1988,0.64797914,1
11385,7/12/2016,Thalia Sodi,2116,0.437642192,1
11385,11/13/2017,Thalia Sodi,1632,0.498625115,1
11385,1/30/2019,Thalia Sodi,2353,0.404712762,1
11403,12/23/2011,Michael Jordan,7355,0.627131651,1
11403,2/17/2012,Michael Jordan,6132,0.066372975,1
11403,2/17/2013,Michael Jordan,16193,0.129704834,1
11403,8/23/2013,Michael Jordan,8304,0.678875082,1
11403,4/4/2016,Michael Jordan,3824,0.432579186,1
11403,7/25/2016,Michael Jordan,9734,0.687623622,1
11403,8/4/2018,Michael Jordan,5577,0.650227352,1
11403,9/13/2018,Michael Jordan,2343,0.525689926,1
11425,1/4/2011,Gucci Mane,2643,0.730312241,1
11425,1/13/2011,Gucci Mane,12160,0.671600574,1
11425,4/8/2011,Gucci Mane,1901,0.644843962,1
11425,7/6/2011,Gucci Mane,2051,0.426226101,1
11425,9/13/2011,Gucci Mane,2443,0.62866701,1
11425,5/7/2012,Gucci Mane,3012,0.740231015,1
11425,10/13/2012,Gucci Mane,10654,0.599786072,1
11425,1/30/2013,Gucci Mane,2866,0.500698812,1
11425,8/13/2013,Gucci Mane,22995,0.501133243,1
11425,9/9/2013,Gucci Mane,205517,0.595834433,1
11425,5/13/2014,Gucci Mane,2400,0.566572238,1
11425,12/26/2015,Gucci Mane,1035,0.555555556,1
11425,5/26/2016,Gucci Mane,10527,0.296535211,1
11425,5/26/2017,Gucci Mane,1484,0.299979786,1
11425,12/7/2018,Gucci Mane,1058,0.264831039,1
1161,3/5/2013,Martha Stewart,2019,0.798339265,1
1161,9/26/2013,Martha Stewart,1000,0.561797753,1
1161,11/18/2013,Martha Stewart,1367,0.674395659,1
1161,3/30/2015,Martha Stewart,15748,0.328864386,1
1161,4/19/2016,Martha Stewart,7107,0.974897119,1
1161,5/31/2018,Martha Stewart,5289,0.742628475,1
11611,4/22/2010,Tim Tebow,1574,0.442259062,1
11611,3/19/2012,Tim Tebow,19210,0.489426752,1
11611,7/11/2012,Tim Tebow,4012,0.31067059,1
11611,4/29/2013,Tim Tebow,17461,0.466260781,1
11611,6/10/2013,Tim Tebow,22334,0.399556327,1
11611,8/31/2013,Tim Tebow,17597,0.519376642,1
11611,2/2/2014,Tim Tebow,13396,0.268075484,1
11611,5/8/2014,Tim Tebow,1573,0.491102092,1
11611,7/16/2014,Tim Tebow,949,0.581495098,1
11611,3/16/2015,Tim Tebow,3638,0.367846309,1
11611,4/19/2015,Tim Tebow,6549,0.264520559,1
11611,6/1/2015,Tim Tebow,1001,0.680489463,1
11611,8/16/2015,Tim Tebow,2013,0.246509919,1
11611,9/5/2015,Tim Tebow,8489,0.56218543,1
11611,7/14/2016,Tim Tebow,3806,0.599087045,1
11611,9/24/2017,Tim Tebow,3042,0.6495836,1
11648,11/28/2010,R. Kelly,7976,0.330159781,1
11648,6/15/2011,R. Kelly,18097,0.459268095,1
11648,12/21/2011,R. Kelly,9590,0.377931034,1
11648,2/12/2012,R. Kelly,3150,0.414037855,1
11648,2/18/2012,R. Kelly,19311,0.332078002,1
11648,11/23/2012,R. Kelly,13740,0.48094088,1
11648,6/30/2013,R. Kelly,65929,0.383642712,1
11648,11/15/2014,R. Kelly,30005,0.635591425,1
11648,2/17/2015,R. Kelly,7244,0.880301373,1
11648,11/29/2015,R. Kelly,6239,0.346284065,1
11648,1/30/2016,R. Kelly,33402,0.984032524,1
11648,8/8/2016,R. Kelly,4142,0.635763622,1
11648,7/17/2017,R. Kelly,42040,0.846147653,1
11648,3/28/2018,R. Kelly,4681,0.786590489,1
11648,7/23/2018,R. Kelly,13580,0.705454545,1
11648,1/3/2019,R. Kelly,54125,0.732061946,1
11660,8/7/2012,Phoebe Tonkin,202,0.08244898,1
11660,10/25/2012,Phoebe Tonkin,162,0.078908914,1
11660,4/25/2013,Phoebe Tonkin,256,0.08966725,1
11660,9/26/2013,Phoebe Tonkin,245,0.30740276,1
11660,4/22/2014,Phoebe Tonkin,363,0.084477542,1
11660,10/6/2014,Phoebe Tonkin,160,0.076190476,1
11660,5/20/2016,Phoebe Tonkin,2410,0.842657343,1
11660,5/30/2018,Phoebe Tonkin,275,0.359477124,1
11660,10/8/2018,Phoebe Tonkin,1787,0.976502732,1
11660,1/13/2019,Phoebe Tonkin,341,0.848258706,1
11665,2/15/2010,Kehlani,1,1,1
11665,4/12/2010,Kehlani,1,1,1
11665,6/17/2010,Kehlani,1,1,1
11665,10/5/2010,Kehlani,2,0.666666667,1
11665,12/26/2010,Kehlani,1,0.5,1
11665,6/8/2011,Kehlani,1,0.166666667,1
11665,11/29/2013,Kehlani,13,0.371428571,1
11665,8/26/2014,Kehlani,71,0.14822547,1
11665,4/28/2015,Kehlani,894,0.196181698,1
11665,12/7/2015,Kehlani,3237,0.296917997,1
11665,3/28/2016,Kehlani,73163,0.706131588,1
11665,6/19/2016,Kehlani,3602,0.459028928,1
11665,1/27/2017,Kehlani,6061,0.165718817,1
11665,6/13/2017,Kehlani,2003,0.528078038,1
11665,11/19/2017,Kehlani,989,0.291998819,1
11665,10/12/2018,Kehlani,6694,0.216270354,1
11667,3/30/2012,Lil Yachty,1,1,1
11667,11/25/2012,Lil Yachty,1,1,1
11667,6/10/2013,Lil Yachty,1,0.5,1
11667,9/18/2013,Lil Yachty,1,1,1
11667,12/19/2013,Lil Yachty,1,1,1
11667,7/7/2014,Lil Yachty,3,0.3,1
11667,9/18/2014,Lil Yachty,11,0.578947368,1
11667,10/29/2016,Lil Yachty,4366,0.519267364,1
11667,2/12/2017,Lil Yachty,2986,0.392584801,1
11667,3/9/2018,Lil Yachty,3454,0.393797743,1
11667,6/27/2018,Lil Yachty,2471,0.600048567,1
11667,10/19/2018,Lil Yachty,1548,0.368396002,1
11667,1/25/2019,Lil Yachty,614,0.528399312,1
11763,6/27/2011,Terrell Owens,561,0.479897348,1
11763,5/8/2012,Terrell Owens,2886,0.474827246,1
11763,8/6/2012,Terrell Owens,2336,0.20017138,1
11763,8/10/2015,Terrell Owens,476,0.525966851,1
11763,9/16/2015,Terrell Owens,672,0.696373057,1
11763,2/6/2016,Terrell Owens,2250,0.627090301,1
11763,2/4/2017,Terrell Owens,7650,0.687208049,1
11763,2/3/2018,Terrell Owens,1718,0.156338156,1
11763,6/7/2018,Terrell Owens,2712,0.577021277,1
11763,1/12/2019,Terrell Owens,441,0.495505618,1
11808,4/2/2010,Cardi B,2,1,1
11808,10/21/2010,Cardi B,1,1,1
11808,11/26/2010,Cardi B,1,1,1
11808,3/30/2011,Cardi B,1,1,1
11808,5/19/2011,Cardi B,1,1,1
11808,9/17/2011,Cardi B,1,1,1
11808,10/29/2011,Cardi B,1,1,1
11808,12/12/2011,Cardi B,1,1,1
11808,5/30/2012,Cardi B,1,1,1
11808,10/26/2012,Cardi B,2,1,1
11808,12/21/2012,Cardi B,1,1,1
11808,2/7/2013,Cardi B,2,1,1
11808,3/21/2013,Cardi B,1,1,1
11808,5/5/2013,Cardi B,1,1,1
11808,8/21/2013,Cardi B,1,1,1
11808,11/15/2013,Cardi B,1,1,1
11808,1/11/2014,Cardi B,1,1,1
11808,2/25/2014,Cardi B,1,1,1
11808,5/27/2014,Cardi B,2,1,1
11808,11/9/2015,Cardi B,595,0.148638521,1
11808,12/14/2015,Cardi B,6799,0.395313681,1
11808,11/21/2016,Cardi B,1089,0.193703308,1
11808,9/8/2018,Cardi B,45765,0.6217057,1
11808,12/5/2018,Cardi B,11336,0.467348285,1
11808,1/20/2019,Cardi B,48600,0.625949872,1
11849,10/6/2010,Nelly,3276,0.341072358,1
11849,6/26/2011,Nelly,18149,0.343972102,1
11849,10/11/2011,Nelly,9355,0.315599487,1
11849,12/12/2011,Nelly,3560,0.312884514,1
11849,10/11/2012,Nelly,5797,0.5797,1
11849,1/15/2013,Nelly,8657,0.308506468,1
11849,10/15/2013,Nelly,9434,0.293610532,1
11849,11/24/2013,Nelly,17284,0.323937327,1
11849,2/15/2014,Nelly,5428,0.368024951,1
11849,10/14/2014,Nelly,2423,0.296718099,1
11849,1/5/2015,Nelly,8288,0.838272479,1
11849,4/11/2015,Nelly,4238,0.65848353,1
11849,8/25/2015,Nelly,5315,0.846876992,1
11849,2/14/2016,Nelly,4358,0.484706929,1
11849,1/17/2017,Nelly,3666,0.565915406,1
11849,9/19/2017,Nelly,1761,0.663027108,1
11849,10/7/2017,Nelly,22072,0.877963405,1
11849,8/11/2018,Nelly,1888,0.635476271,1
11884,6/10/2012,Noah Cyrus,84,0.063829787,1
11884,9/15/2012,Noah Cyrus,1412,0.35557794,1
11884,11/6/2012,Noah Cyrus,342,0.47566064,1
11884,2/11/2013,Noah Cyrus,3563,0.66548375,1
11884,11/15/2016,Noah Cyrus,158,0.066442389,1
11884,3/5/2017,Noah Cyrus,369,0.113713405,1
11884,5/7/2017,Noah Cyrus,962,0.407627119,1
11884,8/27/2017,Noah Cyrus,838,0.290467938,1
11884,9/3/2018,Noah Cyrus,1643,0.591219863,1
11915,5/12/2011,Donovan McNabb,691,0.78079096,1
11915,7/27/2011,Donovan McNabb,935,0.429885057,1
11915,9/11/2011,Donovan McNabb,857,0.690572119,1
11915,12/1/2011,Donovan McNabb,1906,0.581452105,1
11915,1/8/2012,Donovan McNabb,308,0.542253521,1
11915,3/29/2012,Donovan McNabb,1084,0.639150943,1
11915,6/29/2012,Donovan McNabb,144,0.566929134,1
11915,11/11/2012,Donovan McNabb,624,0.641315519,1
11915,3/29/2013,Donovan McNabb,3353,0.531631521,1
11915,5/14/2013,Donovan McNabb,441,0.592741935,1
11915,9/19/2013,Donovan McNabb,1915,0.31921987,1
11915,11/15/2013,Donovan McNabb,933,0.6542777,1
11915,4/17/2014,Donovan McNabb,601,0.753132832,1
11915,11/30/2014,Donovan McNabb,331,0.528753994,1
11915,5/1/2015,Donovan McNabb,311,0.399229782,1
11915,7/7/2015,Donovan McNabb,755,0.820652174,1
11915,8/3/2016,Donovan McNabb,197,0.838297872,1
11915,10/17/2016,Donovan McNabb,180,0.555555556,1
11915,9/11/2017,Donovan McNabb,125,0.637755102,1
11915,12/12/2017,Donovan McNabb,1272,0.893886156,1
11919,7/7/2010,Kevin Durant,281,0.367320261,1
11919,10/27/2010,Kevin Durant,579,0.283962727,1
11919,4/17/2011,Kevin Durant,879,0.335112467,1
11919,8/2/2011,Kevin Durant,1931,0.365442846,1
11919,12/25/2011,Kevin Durant,1988,0.248003992,1
11919,12/29/2011,Kevin Durant,8045,0.248816998,1
11919,2/19/2012,Kevin Durant,3912,0.249537539,1
11919,12/25/2012,Kevin Durant,3633,0.310539362,1
11919,4/21/2014,Kevin Durant,8104,0.343360732,1
11919,10/12/2014,Kevin Durant,7817,0.775111552,1
11919,3/20/2015,Kevin Durant,3795,0.787671233,1
11919,10/5/2015,Kevin Durant,2519,0.716439135,1
11919,2/2/2016,Kevin Durant,1258,0.48911353,1
11919,7/4/2016,Kevin Durant,51713,0.552997412,1
11919,12/25/2016,Kevin Durant,3631,0.50620382,1
11919,2/11/2017,Kevin Durant,4427,0.54816741,1
11919,6/1/2017,Kevin Durant,7204,0.480683259,1
11919,5/14/2018,Kevin Durant,2608,0.521913148,1
11919,2/7/2019,Kevin Durant,1891,0.581846154,1
11926,12/1/2010,JC Caylen,1,0.333333333,1
11926,8/21/2012,JC Caylen,3133,0.331359069,1
11926,2/18/2013,JC Caylen,2206,0.141864952,1
11926,12/4/2013,JC Caylen,11556,0.076993291,1
11926,12/25/2014,JC Caylen,15956,0.024139621,1
11926,5/11/2015,JC Caylen,7423,0.03772578,1
11926,8/27/2016,JC Caylen,4350,0.088790007,1
11926,7/17/2017,JC Caylen,3684,0.076026168,1
11926,9/28/2017,JC Caylen,1840,0.152671756,1
11926,2/9/2018,JC Caylen,1221,0.134872418,1
11931,2/13/2010,Caitlin O'Connor,1,1,1
11931,7/14/2010,Caitlin O'Connor,1,1,1
11931,8/16/2010,Caitlin O'Connor,1,1,1
11931,8/17/2010,Caitlin O'Connor,3,1,1
11931,10/21/2010,Caitlin O'Connor,1,1,1
11931,12/28/2010,Caitlin O'Connor,1,1,1
11931,8/27/2011,Caitlin O'Connor,1,1,1
11931,12/25/2011,Caitlin O'Connor,1,0.5,1
11931,6/6/2012,Caitlin O'Connor,1,1,1
11931,8/1/2012,Caitlin O'Connor,1,0.25,1
11931,10/30/2012,Caitlin O'Connor,1,0.5,1
11931,12/18/2012,Caitlin O'Connor,1,1,1
11931,1/27/2013,Caitlin O'Connor,1,1,1
11931,9/3/2013,Caitlin O'Connor,1,0.25,1
11931,11/6/2013,Caitlin O'Connor,1,1,1
11931,1/18/2014,Caitlin O'Connor,1,1,1
11931,3/25/2014,Caitlin O'Connor,1,0.5,1
11931,5/20/2014,Caitlin O'Connor,1,1,1
11931,8/29/2014,Caitlin O'Connor,1,1,1
11931,10/7/2014,Caitlin O'Connor,1,0.333333333,1
11931,10/29/2014,Caitlin O'Connor,243,0.983805668,1
11931,12/14/2014,Caitlin O'Connor,2,0.666666667,1
11931,6/29/2015,Caitlin O'Connor,2,1,1
11931,8/10/2015,Caitlin O'Connor,1,0.5,1
11931,11/4/2015,Caitlin O'Connor,32,0.914285714,1
11931,2/3/2016,Caitlin O'Connor,1,1,1
11931,3/26/2016,Caitlin O'Connor,1,1,1
11931,5/26/2016,Caitlin O'Connor,2,0.666666667,1
11931,7/4/2016,Caitlin O'Connor,1,1,1
11931,8/18/2016,Caitlin O'Connor,4,0.666666667,1
11931,11/28/2016,Caitlin O'Connor,1,0.333333333,1
11931,3/24/2017,Caitlin O'Connor,2,0.4,1
11931,5/19/2017,Caitlin O'Connor,1,1,1
11931,8/6/2017,Caitlin O'Connor,1,0.047619048,1
11931,9/24/2017,Caitlin O'Connor,1,1,1
11931,1/16/2018,Caitlin O'Connor,4,1,1
11931,4/28/2018,Caitlin O'Connor,1,1,1
11931,6/9/2018,Caitlin O'Connor,17,0.894736842,1
11931,7/27/2018,Caitlin O'Connor,1,1,1
11931,9/14/2018,Caitlin O'Connor,1,1,1
11931,2/3/2019,Caitlin O'Connor,1,1,1
11945,11/7/2012,Liu Wen,21,0.21,1
11945,5/5/2014,Liu Wen,34,0.097142857,1
11945,7/31/2014,Liu Wen,29,0.828571429,1
11945,9/30/2014,Liu Wen,25,0.555555556,1
11945,3/14/2016,Liu Wen,41,0.854166667,1
11945,2/8/2017,Liu Wen,145,0.551330798,1
11945,2/15/2017,Liu Wen,773,0.963840399,1
11945,2/20/2018,Liu Wen,27,0.692307692,1
12234,2/20/2010,Tory Lanez,1,1,1
12234,2/24/2010,Tory Lanez,4,1,1
12234,6/13/2010,Tory Lanez,1,1,1
12234,8/3/2010,Tory Lanez,1,0.333333333,1
12234,10/14/2010,Tory Lanez,25,0.595238095,1
12234,3/19/2012,Tory Lanez,183,0.484126984,1
12234,5/15/2012,Tory Lanez,162,0.339622642,1
12234,4/23/2013,Tory Lanez,144,0.74611399,1
12234,7/11/2014,Tory Lanez,184,0.61952862,1
12234,12/25/2015,Tory Lanez,1800,0.294021562,1
12234,6/10/2016,Tory Lanez,592,0.163762102,1
12234,6/26/2016,Tory Lanez,3536,0.526660709,1
12234,8/19/2016,Tory Lanez,6792,0.358625059,1
12234,9/30/2016,Tory Lanez,1886,0.490507152,1
12234,1/1/2017,Tory Lanez,4426,0.30716913,1
12234,3/2/2018,Tory Lanez,3778,0.382079288,1
12234,10/26/2018,Tory Lanez,2077,0.3013639,1
12234,1/24/2019,Tory Lanez,3037,0.465297993,1
12283,6/11/2010,Thierry Henry,1675,0.687602627,1
12283,1/9/2012,Thierry Henry,6295,0.143619812,1
12283,7/18/2012,Thierry Henry,499,0.185020393,1
12283,5/9/2013,Thierry Henry,537,0.154799654,1
12283,5/12/2014,Thierry Henry,2157,0.135524001,1
12283,11/29/2014,Thierry Henry,1103,0.238383402,1
12283,12/16/2014,Thierry Henry,12355,0.188522339,1
12283,7/31/2017,Thierry Henry,1047,0.618063754,1
12283,7/6/2018,Thierry Henry,1840,0.423865469,1
12283,1/24/2019,Thierry Henry,3513,0.668506185,1
12303,2/15/2011,James Gunn,46,0.215962441,1
12303,11/28/2012,James Gunn,282,0.787709497,1
12303,2/19/2014,James Gunn,302,0.1426547,1
12303,4/25/2015,James Gunn,288,0.782608696,1
12303,5/28/2016,James Gunn,466,0.541860465,1
12303,3/14/2017,James Gunn,3197,0.9372618,1
12303,7/20/2018,James Gunn,61881,0.807139969,1
12303,10/9/2018,James Gunn,6455,0.698441896,1
12303,12/7/2018,James Gunn,1166,0.824028269,1
12303,1/30/2019,James Gunn,1068,0.675521822,1
12314,4/4/2011,Khalid,1616,0.846960168,1
12314,6/26/2011,Khalid,1558,0.651337793,1
12314,4/4/2012,Khalid,852,0.640601504,1
12314,5/5/2012,Khalid,1714,0.763814617,1
12314,3/11/2014,Khalid,1308,0.672147996,1
12314,6/10/2014,Khalid,764,0.500327439,1
12314,6/28/2015,Khalid,954,0.611538462,1
12314,8/16/2016,Khalid,1272,0.832460733,1
12314,2/10/2017,Khalid,3119,0.719658514,1
12314,3/23/2017,Khalid,6311,0.65270452,1
12314,5/18/2017,Khalid,6571,0.377231758,1
12314,8/13/2018,Khalid,3605,0.533836813,1
12316,2/16/2010,Richard Branson,343,0.881748072,1
12316,4/24/2010,Richard Branson,804,0.939252336,1
12316,7/20/2010,Richard Branson,292,0.675925926,1
12316,9/27/2010,Richard Branson,461,0.347924528,1
12316,4/1/2011,Richard Branson,482,0.340876945,1
12316,8/22/2011,Richard Branson,1007,0.473436765,1
12316,11/17/2011,Richard Branson,1082,0.438411669,1
12316,8/15/2012,Richard Branson,3303,0.57274146,1
12316,10/3/2012,Richard Branson,1499,0.373722264,1
12316,12/24/2013,Richard Branson,1648,0.813425469,1
